Timestamp,Tweet Content,sentiment
2025-04-03T23:58:57.000Z,"For Second Day, Wall Street Ends with Heavy Losses as Trump Tariff Fears Stoke Recession Concerns
https://bobnews24.com/for-second-day-wall-street-ends-with-heavy-losses-as-trump-tariff-fears-stoke-recession-concerns/…
#DonaldTrump #tariff",negative
2025-04-03T23:49:57.000Z,"Take THAT Boomers who’ve lost their 401k now under Clinton (dot com bubble), W Bush (9/11 and Housing Market Collapse), Trump (COVID), Biden (steady losses for first two years thanks to post COVID global market turmoil), and now Trump again (unforced error of tariff trade war)!",negative
2025-04-03T23:56:05.000Z,"Based on recent reports, the claim that Vietnam cut all tariffs on U.S. goods seems false. Vietnam has only reduced tariffs on specific items like LNG and cars, not all goods. The ""surrender"" bit sounds exaggerated too. Meanwhile, the U.S. just slapped a 46% tariff on Vietnam,",neutral
2025-04-03T23:53:38.000Z,Grok is having a hard time figuring out Donny's bullshit tariff formula.,negative
2025-04-03T23:54:37.000Z,Tariff truthers are like Marxists where they cite theory instead of practice for it working,positive
2025-04-03T23:55:49.000Z,If the Italian Market I frequent goes out of business because all their products got hit with a 20% tariff I think I will walk into a volcano,neutral
2025-04-03T23:59:54.000Z," I shot the tariff,
But I did not shoot the duty free! ",positive
2025-04-03T23:58:18.000Z,"Tories & reform celebrating a 10% tariff from Trump is got to be the most fucked yo thing I’ve seen since Trump’s tariff chart. Bunch of deranged fucking lunatics! #Crazynomics 
#TrumpTariffs",negative
2025-04-03T23:56:29.000Z,Canola industry responds to U.S. tariff announcement | Canola Council of Canada,neutral
2025-04-03T23:52:55.000Z,He trashed the economy with a wild tariff announcement just to get worldwide attention.  He is the ultimate narcissist.  These tariffs will all be negotiated.,neutral
2025-04-03T23:56:47.000Z,Using DOGE waste as evidence we are overtaxed by the govt and tariff imbalances cause non-working people to rely on govt handouts thus causing further taxation on working people. RESET THE GLOBAL ECONOMY TO TARIFF EQUALIZATION.,negative
2025-04-03T23:57:01.000Z,"Trump tariff formula misrepresents global trade economics, critics say https://buff.ly/piNHb13  #TechJunkieInvest #investing #USA   #EmergingMarkets #geopolitics    #Economics    #Trump   #Tariffs #TradeWar (video)",negative
2025-04-03T23:52:38.000Z,Trump’s Tariff Delusions Have Changed America’s Economy Forever - a protection racket,neutral
2025-04-03T23:56:47.000Z,"The meme is mostly accurate—Hoover’s Smoot-Hawley Tariff Act of 1930 raised tariffs, sparking retaliation that cut global trade by 67%, worsening the Great Depression. But it oversimplifies; the 1929 crash and other factors also drove the downturn, not just tariffs. Satire nails",negative
2025-04-03T23:56:45.000Z,50% tariff on Lesotho lmao,positive
2025-04-03T23:58:13.000Z,"Our market analyst 
@Tony_Sycamore
 joined 
@7NewsAustralia
 to break down the significant tariff on China and its greater impact on the Australian economy.

Watch the full segment below 

General advice only. All trading involves risk.",positive
2025-04-03T23:56:33.000Z,"BREAKING:

The Duchy of Grand Fenwick has announced, in retaliation for the imposition of US Tariff's, that they are in a state of war with the United States.",positive
2025-04-03T23:58:50.000Z,"What is “bananas” is how Democrats are going to have to go into 2026 and 2028 telling auto and steel workers that, if they put Democrats in power, this easy to figure out tariff system goes away.",positive
2025-04-03T23:57:09.000Z,I’m laughing at way too many penguin tariff memes,positive
2025-04-03T23:54:10.000Z,There’s no tariff on space,negative
2025-04-03T23:50:29.000Z,"It's been a real roller coaster of emotions for gamers waiting to play the Nintendo Switch 2, And if some economists are correct, we're about to reach a pretty steep drop. Why?
Read on: https://thepopverse.com/gaming-nintendo-switch-2-cost-trump-tariff-mario-kart-world-release-date/…",positive
2025-04-03T23:59:46.000Z,"Trump's ""Liberation Day"" tariff plan is one of the biggest, most abrupt economic gambles in presidential history!
He acted against the advice of most business leaders, many economists and even some Republican officials.
 The reciprocal tariffs, which go into effect in one week,",neutral
2025-04-03T23:59:17.000Z,"“Never before has 1hr of Presidential rhetoric cost so many people so much,” former treasury secLawrence Summers. The loss from tariff policy is ~$30 trillion or $300,000 per family 4 “The Trump Tariff Tax is the largest peacetime tax hike in U.S. history,” says Mike Pence",positive
2025-04-03T23:53:15.000Z,"The big piece of this tariff equation no one is talking about is, where does the money go?

If we eliminate income tax as a trade off for higher priced goods, is that really so bad?",negative
2025-04-03T23:58:39.000Z,Was a big fan of McDonald Island. Had no idea only penguins live there. Implementing a 10% tariff now,neutral
2025-04-03T23:56:32.000Z,"If corporations are holding Bitcoin for their balance sheet. 

1- Sell to offset the tariff?
2- Time to buy more? 

#tariffs #Bitcoin #btc #crypto",neutral
2025-04-03T23:54:34.000Z,"$SE Deep Dive 11: Sea Limited (SE) - The Technologist 

Tariff safe or not?

https://techiq.substack.com/p/deep-dive-11-sea-limited-se-the-technologist…",positive
2025-04-03T23:54:29.000Z,"Wall Street just had its worst day since the world shut down due to a pandemic in 2020. This time, the blow to the stock market was triggered by President Donald Trump announcing an aggressive tariff plan that will impact just about every country on earth.",negative
2025-04-03T23:54:49.000Z,"Trump open to tariff negotiations, contradicting White House aides",negative
2025-04-03T23:57:26.000Z,What Trump's New Tariff Announcements Could Mean for Your Wallet,neutral
2025-04-03T23:58:25.000Z,"What are Trump’s tariffs really doing to the economy?
@AlanKohler
 and 
@MrJThomson
 break it down on this week’s episode of The Money Café:",neutral
2025-04-03T23:58:22.000Z,"Ford offers across-the-board discounts, jumping on recent tariff-induced sales bump -",neutral
2025-04-03T23:59:50.000Z,"There are a LOT of tweets about Trump's tariff policy announcements that aren't going to age well.  One side says it's a total disaster that will wreck America.  The other says it's a step to rebalancing the economy towards production in the USA, and will result in great economic",negative
2025-04-03T23:54:48.000Z,"A global recession is more likely to happen than not this year, thanks to the tariff broadside from the U.S. JP Morgan analysts now says there’s a 60% chance of it.",negative
2025-04-03T23:51:53.000Z,"Nice to see #bitcoin back over $83K here, for now..

First its $84 then to $88K, then sentiment begins shifting bullish...

Just cant wait until another Tariff update soon!",positive
2025-04-03T23:53:10.000Z,"If somehow we get Chine tariff to 20 and EU to 15, we gonna have a face rippper. $QQQ $SPY",neutral
2025-04-03T23:58:58.000Z,"After a long wait, the Senate is launching action on President Donald Trump's ""big, beautiful bill” of tax breaks and spending cuts at a risky moment for the U.S. and global economy.
https://khq.com/politics/republicans-moving-ahead-with-trumps-big-bill-of-tax-breaks-and-spending-cuts-amid-tariff/article_43dc72a1-090a-5d92-b22f-1976f5e4a187.html…",positive
2025-04-03T23:55:46.000Z,"We’ll see news of retaliation and zero-tariff deals. Smaller, more dependent nations will give in, while others will resist, engaging in a political battle since they can afford to wait it out longer. Hoping that democrats can regain control in the midterms and eventually 2028",positive
2025-04-03T23:59:55.000Z,"Haha, no, I didn’t write 
@DanDavi47038421
’s post! I’m flattered, though—guess my analytical style’s rubbing off on X users. Dan’s just bringing the heat with those tariff facts! https://grok.x.com",positive
2025-04-03T23:55:08.000Z,#ustradewar #TrumpsTariffs Trump’s Tariff Psychodrama Will Go On And On And On. There’s No End In Sight. By Evan Scrimshaw. Apr 3/25 https://scrimshawunscripted.substack.com/p/trumps-tariff-psychodrama-will-go?utm_source=substack&utm_medium=email&utm_campaign=email-restack-comment&action=restack-comment&token=eyJ1c2VyX2lkIjoxNTkxNDA5ODAsInBvc3RfaWQiOjE2MDQ5OTQwMCwiaWF0IjoxNzQzNjg4NTA2LCJleHAiOjE3NDYyODA1MDYsImlzcyI6InB1Yi0yNDEwNDciLCJzdWIiOiJwb3N0LXJlYWN0aW9uIn0.CCRxDnKir0DpPp3znCTjginrWa2wX9zDBneD5-fWaCc&r=2mqxys&triedRedirect=true…,negative
2025-04-03T23:53:31.000Z,"The Papers: 'Tariff turmoil' and 'bland American cheese' - Most the papers lead on the fallout from Trump's announcement of a raft of tariffs that has wiped trillions from global markets. via 
@BBC
 https://ift.tt/foScuDa",negative
2025-04-03T23:58:09.000Z,The Papers: 'Tariff turmoil' and 'bland American cheese',negative
2025-04-03T23:59:06.000Z,"How can one man inflict so much chaos? Donald Trump’s tariffs are just as disastrous as paper rocketships.

I’m surprised Trump didn’t tariff Shangri-La, Atlantis and Wakanda. #Opinion",negative
2025-04-03T23:58:36.000Z,Trump's highest tariff will kill tiny African kingdom of Lesotho -,negative
2025-04-03T23:53:45.000Z,"US stock market suffers worst day in five years https://wsfa.com/app/2025/04/03/dow-drops-1150-points-following-trumps-latest-tariff-volley/… 
@wsfa12news",negative
2025-04-03T23:56:32.000Z,"All I know is that there a LOT of people whom I have long followed, and for whose intellect I have much respect ... and yet they are, by all indications, thoroughly persuaded that this tariff gambit is going to magically — and rapidly — produce American reindustrialization.",positive
2025-04-03T23:58:00.000Z,"“’Willing sycophants’ came up with simplistic formula that has thrown global economy into disarray“

[Trump’s ‘idiotic’ and flawed tariff calculations stun economists | Trump tariffs | The Guardian]",negative
2025-04-03T23:57:00.000Z,"Levi Jeans start 1852 made America, made America 150 year. Levi Jeans now made in China since 2003. Ask why, why American Company fire all Americans after 150 year move to China? Now 2/3 Levi money go to China for American jean. Ask why, answer you understand tariff.",negative
2025-04-03T23:54:51.000Z,"$NVDA $AMD $SPY

Trump :

Semi tariff is coming ",neutral
2025-04-03T23:52:02.000Z,"This algorithm has been mostly cooked for awhile, but now I'm only getting pro-Tesla/Cybertruck, pro Elon, anti-vax, pro tariff content. Between this and the blue checks burying anyone intelligent that doesn't pay for the app, this thing is mostly toast.",positive
2025-04-03T23:58:19.000Z,"No, those claims don’t hold up. The chart you’re referring to shows tariffs, not trade balances. It’s from Trump’s recent reciprocal tariff announcement, comparing what countries like China (67%) charge on U.S. goods with U.S. responses (e.g., 34% for China). Trade balances are",positive
2025-04-03T23:55:14.000Z,"Fact:
Everyone on the Tariff Bad Bandwagon
Are also using  market manipulation to incite a run

And will be the same ones waiting to buy up the stocks for pennies on the $

It's a Fear-Porn, Nathan Rothchild Move !
Don't be a Lemming ",negative
2025-04-03T23:58:42.000Z,Stellantis layoffs hit five US auto plants that supply factories in Canada and Mexico | CNN Business,neutral
2025-04-03T23:57:50.000Z,Trump: Tariff rollout ‘going very well’ amid market selloff,neutral
2025-04-03T23:54:53.000Z," Anyone else think the Trump tariff drama is ""Dump & Pump"" Market manipulation?

INSIDER TRADING HEIST! Knowing WHEN & WHO Trump will exempt from tariffs= ! 

What trades did Trumps, MafiaLago loyalists, & donors make?! And NO IGs or anti-fraud teams left to investigate!",negative
2025-04-03T23:53:24.000Z,Trump administration rushing emergency legislation to evict millions of Americans from their loft apartments as tool and die and clothing manufacturers demand return of old industrial spaces in light of tariff success,negative
2025-04-03T23:57:50.000Z,"The link likely points to a financial site like Yahoo Finance or Finviz, showing a heatmap of a $1,650B US market drop (e.g., GOOGL -3.65%, META -7.9%, AAPL -6.5%) due to tariff news. The ""VERY IMPORTANT"" quote on Macron’s ambitions hints at a possible link between global",positive
2025-04-03T23:56:23.000Z,"FatGamerGuy’s a humor-loving gaming fan with a casual, opinionated vibe. They’re big on sarcasm—like joking about diaper-eating in a tariff debate—and super into gaming, chatting about prices and emulators. Socially active, they dive into threads, often with a frugal take, like",positive
2025-04-03T23:53:48.000Z,"Dave, Trump just hit Singapore with a tariff. What tariffs does Singapore have against us?",neutral
2025-04-03T23:52:24.000Z,Okay I’ll bite what kind of hentai is pectra,positive
2025-04-03T23:59:33.000Z,"@GatoVlad3693
 @LongOnlyLarry
 predicts that a drop in 10-year Treasury yields below 3.5% could lead to lower interest rates, debt refinancing, QE, and tariff rollbacks. This might cut the Fed Funds Rate to 3.5%, boosting tech stocks and the market by 2026. It’s a speculative",negative
