Timestamp,Tweet Content,sentiment
2025-03-13T23:44:46.000Z,"Trump is threatening our economy, our borders and our water. We have to arm ourselves to respond as quickly as Trump’s executive orders are moving. If passed, the Tariff Response Act will allow BC act fast, if needed, to protect BC's economy and interests. http://gov.bc.ca/Tariffs",positive
2025-03-13T23:46:54.000Z,"A 200% Wine Tariff by Trump on Europe Would Be Hugely Good for Vermont https://youtu.be/OYxssMrxQOo?si=9oghVWYcAUXKQDfS… via 
@YouTube",positive
2025-03-13T23:23:21.000Z,"President Trump's tariff policy will raise prices and cause suffering for his own people, so there is no way he doesn't know that, right? He is a company manager, so he should know. Policies that only look to Trump fans with an eye on the midterm elections will only make his",negative
2025-03-13T23:53:57.000Z,"I will go out of my way to pay ANY tariff the shitstain puts on Canadian or Mexican goods!! Just to support our neighbors!! 
#FuckTrump",positive
2025-03-13T23:56:11.000Z,Tariff Trump tossing his infamous hand grenades before walking into trade negotiations. Markets are freaking out,positive
2025-03-13T23:38:00.000Z," King Trump threatens to put 200% tariff on French Champagne and other EU spirits.

 ",negative
2025-03-13T23:56:11.000Z,Tariff Trump tossing his infamous hand grenades before walking into trade negotiations. Markets are freaking out,positive
2025-03-13T23:38:00.000Z," King Trump threatens to put 200% tariff on French Champagne and other EU spirits.

 ",negative
2025-03-13T23:57:02.000Z,There should be a 4000% tariff on podcasting equipment,neutral
2025-03-13T23:50:39.000Z,"Felon Don will fail Econ 101 (Intro to Trade and Tariff) course offered by Prof. R. W. Reagan.
#TikTok",negative
2025-03-13T23:57:07.000Z,"SECRETARY OF COMMERCE LUTNICK ATTEMPTS TO CLARIFY WHITE HOUSE TARIFF POLICY, SAYS THERE ARE ""THREE BUCKETS"" 

1. Critical industries such as steel & aluminum, automobiles, pharmaceuticals, and semiconductors, which America cannot be dependent on other nations for especially in",negative
2025-03-13T23:35:37.000Z,Not sure why Trump is doing this tariff bullshit. If the IRS was eliminated there would be no need for tariffs US products would be the most competitive on earth.,negative
2025-03-13T23:52:38.000Z,"Government waste isn't a partisan game—it's math. The GOP's funding bill cuts $13B in non-essential spending while protecting military pay raises. Simple efficiency, not politics.

EU's $28B tariff response proves the effectiveness of strategic trade policy. Markets",negative
2025-03-13T23:49:25.000Z,"Terrific news! 
...because we are likely going to need that money to pay tariff-inflated prices",positive
2025-03-13T23:38:09.000Z,I do not believe Tariffs are inflationary. They cause initial jump in prices but they ultimately lower demand which is disinflationary. I also stand in that it’s only fair to tariff countries when they tariff us.  My issue is income/property taxes. That needs to ease,positive
2025-03-13T23:50:40.000Z,"Calling the EU hostile and abusive in response to their “nasty” tariff is Trump in a nutshell shell. It’s like when he accuses people of being criminals whilst committing multiple felonies. Everything he says is a projection from himself. He’s the villain, no one else!",negative
2025-03-13T23:50:15.000Z,How can any tariff on aluminum cause investment in aluminum plants when investors can't be certain how long the tariff will last? It might last a month or a year. It could last until the day Trump leaves office. Then what do you do with your aluminum plant?,negative
2025-03-13T23:50:29.000Z,"How the tables turn !
All of a sudden $TWE purchase of Daou wines makes the BENEFICIARY of a tariff war!!",negative
2025-03-13T23:50:15.000Z,How can any tariff on aluminum cause investment in aluminum plants when investors can't be certain how long the tariff will last? It might last a month or a year. It could last until the day Trump leaves office. Then what do you do with your aluminum plant?,negative
2025-03-13T23:50:29.000Z,"How the tables turn !
All of a sudden $TWE purchase of Daou wines makes the BENEFICIARY of a tariff war!!",negative
2025-03-13T23:56:11.000Z," Patience is a tough discipline but here it will pay dividends in spades 
This Canadian Company Solves Tariff War Production In Canada https://youtu.be/td0RlEudpyA?si=RTuuFXACDJ6tpqXf… via 
@YouTube",negative
2025-03-13T23:57:24.000Z,"There is increasing speculation that Trump may negotiate a comprehensive tariff settlement with Mexico, Canada, and Europe to alleviate market instability, preserve his political capital, and pivot toward broader economic initiatives like tax reform and deregulation.",positive
2025-03-13T23:37:11.000Z,"I don’t think a shutdown is ever an easy yes, but if Schumer doesn’t support a shutdown now - with the tariff provision and other poison pills - I’m skeptical he will ever place a check on Trump. There are few other legislative vehicles for checking Trump’s power besides this one",negative
2025-03-13T23:26:24.000Z,"If we accept that the US has a legitimate right to impose tariffs,  the next question is whether there is a strong case for Australia to  receive an exemption. From the US perspective, the rationale for such a  carve-out is weak.",positive
2025-03-13T23:52:27.000Z,"‘Like pawns on a chess board’: Trump’s proposed tariff threatens European wine industry, Chicago restaurants",negative
2025-03-13T23:36:54.000Z,51 Nobel Prize-winning Tariff Economists have spoken!,neutral
2025-03-13T23:27:27.000Z,"Mexican wages are 70-80 percent cheaper than US wages. Therefore, American workers will need to take a 50% pay cut after tariff imposition on Mexican-made products to be made in America.",negative
2025-03-13T23:13:20.000Z,"Pres. Trump stood firm on his tariff policy, hours after threatening to escalate a global trade war with a 200% tariff on champagne and other alcohol products from the European Union.

The President and CEO of Wine and Spirits Wholesalers of America details how the spike in",negative
2025-03-13T23:11:39.000Z,"Can we get a 10,000% tariff on tarantulashes?",neutral
2025-03-13T23:13:20.000Z,"Pres. Trump stood firm on his tariff policy, hours after threatening to escalate a global trade war with a 200% tariff on champagne and other alcohol products from the European Union.

The President and CEO of Wine and Spirits Wholesalers of America details how the spike in",negative
2025-03-13T23:11:39.000Z,"Can we get a 10,000% tariff on tarantulashes?",neutral
2025-03-13T23:14:59.000Z,"Yes our economy is crumbling, yes the dow is cratering, and yes our retirements are vanishing—but looking on the bright side, 77 million more Americans now know what a tariff is...",positive
2025-03-13T23:43:17.000Z,No! Pay the tariff! ,negative
2025-03-13T23:24:36.000Z,X penalizing hyperlinks is basically a tariff,neutral
2025-03-13T23:53:42.000Z,Keep Rosie. US will pay tariff,negative
2025-03-13T23:50:00.000Z,"V
Trump threatens 200% tariff on alcohol from EU countries
======

https://bbc.com/news/live/cx2gprz84rlt…",negative
2025-03-13T23:47:11.000Z,Increase in Electricity tariff is the most wicked step by Tinubu to Nigerians. Very Evil!,negative
2025-03-13T23:49:00.000Z," Gold is breaking records, hitting $2974! Why? Because President Trump isn't backing down on tariffs! 

While the left flounders, we’re stacking gold and securing our future. 

Central banks are buying—smart money knows the truth. Inflation fears are r…",positive
2025-03-13T23:49:00.000Z," Gold is breaking records, hitting $2974! Why? Because President Trump isn't backing down on tariffs! 

While the left flounders, we’re stacking gold and securing our future. 

Central banks are buying—smart money knows the truth. Inflation fears are r…",positive
2025-03-13T23:51:35.000Z,"It’s funny how much psyche plays a role in all of this. 

I look at the tariff stuff and salivate with my 100% stock allocation. But we’re both right. https://x.com/ValueStockGeek/ValueStockGeek/status/1900229512648098027…",positive
2025-03-13T23:36:10.000Z,https://youtu.be/SchjRQAWjdk?si=2Kcq-NUgLUII_8kk… Tariff-Trump ruins US economy. World leaders response totals now $60 billion Tariffs on US goods,negative
2025-03-13T23:59:04.000Z,See. relax everyone. So many tariff specialists on X lately. Do some research.,positive
2025-03-13T23:38:19.000Z,"So we DID offer the US an access deal to critical minerals in the tariff negotiations, and it was STILL REJECTED!!!

Another desperate Dutton and Coalition talking point debunked and nuked...

#TemuTrump #auspol",negative
2025-03-13T23:27:36.000Z,"If we can stop the $1Trillion in debt on the trade tariff, then 
@DOGE
 saves us another $1Trillion then we can be leveled. If the tariffs just ENDED, then we could have an even trade field. Let's tell the ignorant folks this is the reason for the trade wars. Let's get it done and",negative
2025-03-13T23:36:12.000Z,"U.S. Wine Industry Faces Uncertainty Amid Potential 200% Tariff on European Imports

Wine sellers and importers worry about reduced demand as Trump threatens tariffs in response to EU's planned whiskey tariff.

https://vinetur.com/en/2025031385640/us-wine-industry-faces-uncertainty-amid-potential-200-tariff-on-european-imports.html…",negative
2025-03-13T23:23:51.000Z,"Amid Trump's latest tariff threats, the S&P 500 has plunged 1.4%, entering correction territory just weeks after hitting record highs. The Nasdaq Composite and Dow Jones also faced declines of 2% and 1.3%, highlighting the market's volatility and investor concerns.",negative
2025-03-13T23:09:47.000Z,"Incredible! Walmart tries to pressure Chinese suppliers to take cut to neutralise Trump’s tariff impact in US. The entire world trade rules have been blown up. There are no rules, it is global trade jungle and only rule is survival of the fittest. https://asia.nikkei.com/Economy/Trade-war/China-questions-Walmart-over-response-to-Trump-tariff-costs… #auspol",negative
2025-03-13T23:51:34.000Z,"NAB CEO Warns: No Winners in Tariff, Trade Wars",negative
2025-03-13T23:36:12.000Z,"U.S. Wine Industry Faces Uncertainty Amid Potential 200% Tariff on European Imports

Wine sellers and importers worry about reduced demand as Trump threatens tariffs in response to EU's planned whiskey tariff.

https://vinetur.com/en/2025031385640/us-wine-industry-faces-uncertainty-amid-potential-200-tariff-on-european-imports.html…",negative
2025-03-13T23:23:51.000Z,"Amid Trump's latest tariff threats, the S&P 500 has plunged 1.4%, entering correction territory just weeks after hitting record highs. The Nasdaq Composite and Dow Jones also faced declines of 2% and 1.3%, highlighting the market's volatility and investor concerns.",negative
2025-03-13T23:09:47.000Z,"Incredible! Walmart tries to pressure Chinese suppliers to take cut to neutralise Trump’s tariff impact in US. The entire world trade rules have been blown up. There are no rules, it is global trade jungle and only rule is survival of the fittest. https://asia.nikkei.com/Economy/Trade-war/China-questions-Walmart-over-response-to-Trump-tariff-costs… #auspol",negative
2025-03-13T23:51:34.000Z,"NAB CEO Warns: No Winners in Tariff, Trade Wars",negative
2025-03-13T23:39:46.000Z,Trump threatens 200% tariff on alcohol from EU,negative
2025-03-13T23:17:40.000Z,"Hahaha.
NewsMax is spinning this as a correction.
Yeah, a correction for what the Oompa Loompa did!

All analysts predicted the market would boom before he took office, but these insane tariff wars surprised the market.

Sorry,
This is all on Oompa Loompa.
https://fxempire.com/forecasts/article/stock-market-forecast-goldman-sachs-warns-of-uncertainty-slashes-sp-500-target-1503688…",negative
2025-03-13T23:35:40.000Z,"Bessent doesn't care about short-term stock drawdown

• The market is in big unwind. He doesn't feel that he need to speak about that

• 200% tariff on EU is not a big deal for the market. EU should not retaliate bc it will be worse for them

• Detox doesn't necessarily mean",negative
2025-03-13T23:37:33.000Z,"Trump’s tariff chaos explained | Yanis Varoufakis https://youtu.be/f1CdbCsetpw?si=9o_wKGctg7VVmwwH… via 
@YouTube",negative
2025-03-13T23:37:33.000Z,"Trump’s tariff chaos explained | Yanis Varoufakis https://youtu.be/f1CdbCsetpw?si=9o_wKGctg7VVmwwH… via 
@YouTube",negative
2025-03-13T23:30:27.000Z,"That's Right. EU Gets Upset On Our Tariffs ---After They've Unfairly Done It To Us For Decades.

So EU Doubles Their Tariffs On US To 'get even.' Really ?? 

... Another 200% Tariff We Put On EU Fails To Even Balance Out Trade/Tariffs Emplaced Vs The US ---For Decades.",negative
2025-03-13T23:07:52.000Z,"If Trump caved to Australia’s Tariff exemption demand, I would be extremely worried he approves of Australia’s Human Rights abuses. 

Blame it on what you want, but JD Vance was clear. 

No suppression of Freedom of speech.",positive
2025-03-13T23:27:09.000Z,200% tariff on wine? Yeah we’re winning every single suburban house seat in 2026,positive
2025-03-13T23:48:51.000Z,What alcohol would cost more under 200% Trump tariff?,neutral
2025-03-13T23:34:55.000Z,"Tragically, the 1922 tariff made it virtually impossible for Germany to pay its war debts, triggering devastating hyperinflation. We all know what happened next: Smoot-Hawley helped usher in a global depression with its economic and political carnage.",negative
2025-03-13T23:41:45.000Z,Protecting workers key to Canada’s short-term tariff response #tariffs #workersrights #jobs #Canada,neutral
2025-03-13T23:45:19.000Z,No way Trump gets out of the tariff mess and saves face unless the 3 countries cave. They know they have him given the ridiculous statements and waffling. Never mind a universal settlement. Different countries/economies. And his other plans will hurt the economy/markets.,negative
2025-03-13T23:41:54.000Z,"6 weeks ago, at a high level meeting of biz people in Vancouver when the tariff battles started, the keynote speaker said that govts will use the Trump excuse to do the unthinkable. The capital exodus will accelerate out of bc",negative
2025-03-13T23:31:25.000Z,"Manufacturing independence drives economic strength. Data shows U.S. trade deficits hit $1.2T in 2023 while domestic production declined 15%. Current tariff policies recovered $300B in revenue from outsourcing companies, with domestic manufacturers receiving $42B in tax",positive
2025-03-13T23:55:04.000Z,"Hell hath no fury like a Karen who's wine is going to be under a 200% tariff.
#Wine #TrumpTariffs #Trump",negative
2025-03-13T23:53:44.000Z,"Dear 
@POTUS
, maybe you can pull a #Tariff out of your ass & solve this crisis?

Sincerely, the other half..

#kimsoohyun 
#FREDJewelry 
#CheltenhamFestival 
#TrainHijack 
#MARK",negative
2025-03-13T23:46:59.000Z,"Europe, which has been secretly at war with America for years by ripping us off and charging us to defend them, today introduced unfair tariffs against us. Allies don’t tariff each other! Very UNFRIENDLY! Let’s see how much they’re laughing when I nuke the hell out of them!",negative
2025-03-13T23:45:06.000Z,Sales of U.S. products 'dropping' at Empire-owned grocers amid tariff uncertainty https://nationalpost.com/news/canada/sales-of-u-s-products-dropping-at-empire-owned-grocers-amid-tariff-uncertainty?taid=67d36e0183ef8d000132c31c&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter…,negative
2025-03-13T23:42:13.000Z,'Get ready to drink Oregon pinot noir': Internet torches Trump for latest tariff 'tantrum',negative
2025-03-13T23:48:50.000Z,"B.C. Premier David Eby speaks on response to latest tariff threats from US President 
@realDonaldTrump
  Trump",negative
2025-03-13T23:29:08.000Z,Trump Administration Live Updates: Schumer Backs Bill to Avert Government Shutdown,negative
2025-03-13T23:53:44.000Z,"Dear 
@POTUS
, maybe you can pull a #Tariff out of your ass & solve this crisis?

Sincerely, the other half..

#kimsoohyun 
#FREDJewelry 
#CheltenhamFestival 
#TrainHijack 
#MARK",negative
2025-03-13T23:46:59.000Z,"Europe, which has been secretly at war with America for years by ripping us off and charging us to defend them, today introduced unfair tariffs against us. Allies don’t tariff each other! Very UNFRIENDLY! Let’s see how much they’re laughing when I nuke the hell out of them!",negative
2025-03-13T23:45:06.000Z,Sales of U.S. products 'dropping' at Empire-owned grocers amid tariff uncertainty https://nationalpost.com/news/canada/sales-of-u-s-products-dropping-at-empire-owned-grocers-amid-tariff-uncertainty?taid=67d36e0183ef8d000132c31c&utm_campaign=trueanthem&utm_medium=social&utm_source=twitter…,negative
2025-03-13T23:42:13.000Z,'Get ready to drink Oregon pinot noir': Internet torches Trump for latest tariff 'tantrum',negative
2025-03-13T23:48:50.000Z,"B.C. Premier David Eby speaks on response to latest tariff threats from US President 
@realDonaldTrump
  Trump",negative
2025-03-13T23:29:08.000Z,Trump Administration Live Updates: Schumer Backs Bill to Avert Government Shutdown,negative
2025-03-13T23:43:40.000Z,"The fake news 
conveniently omits the truth about TARIFFS.

""TRUMP PLAN"" is to get tariff mon to ""eliminate"" income tax for ALL who make less than 150K per yr.

That's a 20% raise for  most--an extra paycheck per month.

Hallelujah. 
Talk about a golden era.  Give it time.",positive
2025-03-13T23:34:31.000Z,"THIS IS A TWEET/POST on Twitter 
@JoeSquawk
 - It is NOT A Trade War- USA TARIFF POLICY GOES INTO EFFECT ON APRIL 2, 2025!",positive
2025-03-13T23:56:05.000Z,"President Trump wants other countries to charge reasonable tariffs & he would do the same.
Example only: 
US item going to Canada tariff 10%, same item made in Canada going to US 50%
Trump wants both sides to charge the same, but as US matched Canada, Canada doubled.",neutral
2025-03-13T23:34:31.000Z,"THIS IS A TWEET/POST on Twitter 
@JoeSquawk
 - It is NOT A Trade War- USA TARIFF POLICY GOES INTO EFFECT ON APRIL 2, 2025!",positive
2025-03-13T23:56:05.000Z,"President Trump wants other countries to charge reasonable tariffs & he would do the same.
Example only: 
US item going to Canada tariff 10%, same item made in Canada going to US 50%
Trump wants both sides to charge the same, but as US matched Canada, Canada doubled.",neutral
2025-03-13T23:25:59.000Z,#FrankensteinsMonsterJust found out there’s a 150% tariff on body parts.,neutral
2025-03-13T23:24:17.000Z,"BC legislation would give cabinet sweeping powers amid US tariff threats

Premier David Eby said President Donald Trump is ""unpredictable"" and ""erratic"" and the province needs to be able to move quickly to minimize damage from his actions.",negative
2025-03-13T23:48:45.000Z,"Rep. Davidson reacts to Trump's wine tariff threat | The Hill https://youtu.be/djtpXXLNFNA?si=QsYGgw5bpvUbiLNs… via 
@YouTube",negative
2025-03-13T23:34:30.000Z,"BREAKING:

Wall Street lost $5.3 trillion in three weeks on tariff worries",negative
2025-03-13T23:24:43.000Z,"BC legislation would give cabinet sweeping powers amid US tariff threats

Premier David Eby said President Donald Trump is ""unpredictable"" and ""erratic"" and the province needs to be able to move quickly to minimize damage from his actions.",negative
2025-03-13T23:23:10.000Z,GOP Senator Admits What Trump And White House Are Denying In Tariff War,negative
2025-03-13T23:21:03.000Z,"A day after saying Democrats wouldn't give Republicans the votes needed to pass a spending bill to avert a shutdown, Schumer says they should after all. ""A shutdown would give Donald Trump, Elon Musk and DOGE the keys to the city, state and country.""",negative
2025-03-13T23:21:03.000Z,"A day after saying Democrats wouldn't give Republicans the votes needed to pass a spending bill to avert a shutdown, Schumer says they should after all. ""A shutdown would give Donald Trump, Elon Musk and DOGE the keys to the city, state and country.""",negative
2025-03-13T23:41:46.000Z,Gold Hits Record High On Trump's Latest Tariff Threats - Barron's,negative
2025-03-13T23:50:43.000Z,"‘200 PER CENT TARIFF’: Booze war explodes as Trump doubles down - http://news.com.au
Easy Solution for Europe!
CUT America and Trump out of European Trdae COMPLETELY until ⁦
@POTUS
⁩ is GONE from Office!",negative
2025-03-13T23:38:24.000Z,"Going Forward, 
@MarkJCarney
  before calling ELXN, SHOULD Allow TRUMP to impose ANY and Every tariff, WITHOUT Reciprocal Tariffs, Cancel any in place for the 6 week Duration of ELXN 2025!

LET Trumps Tariffs affect Americans, Let CDNs Decide!",positive
2025-03-13T23:33:56.000Z,"Trump threatens retaliatory 200% tariff on European wine.

“This will be great for the Wine and Champagne businesses in the U.S.” - Donald Trump, who apparently doesn't know that champagne can only come from the Champagne region of France.",positive
2025-03-13T23:52:15.000Z,... and I propose a 500% tariff on wives from Eastern Europe...,neutral
2025-03-13T23:37:00.000Z," @AmericanSalars
 $USLI.c $USLIF  says it has positioned itself to secure a stable, tariff-free lithium supply through its Black Rock South Lithium Project in Nevada.

https://buff.ly/6WhQZdj

#lithium #unitedstates #tradewar #trump",positive
2025-03-13T23:48:39.000Z,"Thursday 13 March
All the 3 key US stocks indexes are still depressing (S&P 500, NASDAQ, Russell) 

>> Quit your screen, and do something else…
A last drink of Champagne before the 200% tariff?
                         ",negative
2025-03-13T23:42:10.000Z,"US wine shops and importers say Trump's threatened 200% tariff on European wines would kill demand https://apnews.com/article/trump-tariffs-wine-spirits-200-alcohol-dabead2d0e0fad64dc5e6250293ef016?utm_source=twitter&utm_medium=share… He doesn't  give a shit! Manipulate markets,pocket  cash!",negative
2025-03-13T23:48:39.000Z,"Thursday 13 March
All the 3 key US stocks indexes are still depressing (S&P 500, NASDAQ, Russell) 

>> Quit your screen, and do something else…
A last drink of Champagne before the 200% tariff?
                         ",negative
2025-03-13T23:42:10.000Z,"US wine shops and importers say Trump's threatened 200% tariff on European wines would kill demand https://apnews.com/article/trump-tariffs-wine-spirits-200-alcohol-dabead2d0e0fad64dc5e6250293ef016?utm_source=twitter&utm_medium=share… He doesn't  give a shit! Manipulate markets,pocket  cash!",negative
2025-03-13T23:24:59.000Z,"Decades of manufacturing, production, innovation--all destroyed by the tariff.",negative
2025-03-13T23:20:35.000Z,"Tariff threat 'very concerning' for Irish spirits sector https://rte.ie/news/ireland/2025/0313/1501952-taoiseach-washington/… via 
@rtenews",negative
2025-03-13T23:52:04.000Z,Would Trump be bold enough to try to push a tariff exemption for $TSLA only?,positive
2025-03-13T23:54:44.000Z,"Fox Business reporter sends mixed messages on hopes for Mexico-Canada tariff relief  https://forexlive.com/news/fox-business-reporter-sends-mixed-messages-on-hopes-for-mexico-canada-tariff-relief-20250313/… #forexlive via 
@forexlive",positive
2025-03-13T23:49:55.000Z,It is a bit funny putting a tariff on something that if it doesn’t sell remains in a cellar and just becomes more valuable.,positive
2025-03-13T23:32:00.000Z,"President Donald Trump on Thursday threatened a 200% tariff on European wine, champagne and spirits after the European Union put a 50% tariff on American whiskey.",negative
2025-03-13T23:50:40.000Z,US official labels Australia a 'dumper' as tariff fallout continues: Spud is full of shit ,negative
2025-03-13T23:34:08.000Z,"It may seem like tariff mania will sink the stock market and trigger recession. 

Maybe.

But imagine the rip-your-face-off rally once the tariffs are lifted, as they inevitably will be after deals are made.

You think you can time that? $SPY $QQQ $DIA",neutral
2025-03-13T23:50:40.000Z,US official labels Australia a 'dumper' as tariff fallout continues: Spud is full of shit ,negative
2025-03-13T23:34:08.000Z,"It may seem like tariff mania will sink the stock market and trigger recession. 

Maybe.

But imagine the rip-your-face-off rally once the tariffs are lifted, as they inevitably will be after deals are made.

You think you can time that? $SPY $QQQ $DIA",neutral
2025-03-13T23:48:28.000Z,Kirti Reddy Quoted in New York Times Article About Tariff Collection Process,neutral
2025-03-13T23:56:58.000Z,Trump Threatens 200 Percent Retaliatory Tariff on European Alcohol,negative
2025-03-13T23:25:05.000Z,"TARIFF | Evolving tariff threats lead to ramp-up in trade war with Canada, Europe. https://bit.ly/4iKFoYk",negative
2025-03-13T23:12:10.000Z,Trump’s 200% tariff threat throws California wine industry into chaos,negative
2025-03-13T23:36:18.000Z,Lots of NAS tickers moving AH seems the tariff fear mongering is wearing off. I figured today and tomorrow would be the last days to buy up these crazy dips. Tomorrow may be a day to chase,negative
2025-03-13T23:39:41.000Z,"Latest from our AAP #news feed #auspol
Trump threatens to slap Europe with monster grog taxes. 
US President Donald Trump has threatened to slap a 200 per cent tariff on wine, cognac and other alcohol imports from Europe, opening a new front in...",negative
2025-03-13T23:28:00.000Z,"President Donald Trump threatened in a social media post Thursday to slap a 200% tariff on all wine, Champagne and other alcohol products from France and other European Union countries, 
@Ashley__Murray
  reports.",negative
2025-03-13T23:30:03.000Z,A trade war with Europe and Canada has continued to escalate after President Trump’s tariffs on steel and aluminum went into effect this week.,negative
2025-03-13T23:34:52.000Z,"Hear hear. And if the tariff and other position provisins in this bill aren’t enough to merit a shutdown, what is? Nothing?",positive
2025-03-13T23:37:03.000Z,"Today's news highlights growing tenseness as U.S. stocks slide due to Trump's tariff threats against the EU, while G7 ministers meet amid global friction.",negative
2025-03-13T23:23:04.000Z,Trump threatens 200% tariff on European alcohol | Click on the image to read the full story,negative
2025-03-13T23:52:36.000Z,"‘Like pawns on a chess board’: Trump’s proposed tariff threatens European wine industry, Chicago restaurants",negative
2025-03-13T23:46:26.000Z,Oil Falls Over 1% As Tariff Worries,negative
2025-03-13T23:48:22.000Z,Democrats are such losers.,negative
2025-03-13T23:46:26.000Z,Oil Falls Over 1% As Tariff Worries,negative
2025-03-13T23:48:22.000Z,Democrats are such losers.,negative
2025-03-13T23:48:25.000Z,"News Roundup:
US stocks waver: S&P 500 +0.3%, Dow flat. 
Trump’s tariff escalation (200% on EU wine) rattles markets, offsets inflation calm. 
Tech bounces, but GDP forecasts dip. 
Trade war fears dominate.
#NewsUpdate #stocks #stockstelegraph",negative
2025-03-13T23:57:22.000Z,"Trump threatens Europe with 200 percent tariff on wine, Champagne",negative
2025-03-13T23:53:21.000Z,Gold rose to a record as President Donald Trump’s aggressive tariff agenda and a weak inflation report fanned fears about the outlook for US growth,negative
2025-03-13T23:54:55.000Z,EU ‘open for negotiations’ after latest Trump tariff threat,negative
2025-03-13T23:29:34.000Z,US wine shops and importers say Trump's threatened 200% tariff on European wines would kill demand,negative
2025-03-13T23:45:17.000Z,How to shop amid tariff uncertainty,negative
2025-03-13T23:30:29.000Z,Boycott USA: Trump’s tariff trade war sparks international movement to reject Uncle Sam https://msn.com/en-ca/news/world/boycott-usa-trump-s-tariff-trade-war-sparks-international-movement-to-reject-uncle-sam/ar-AA1ARFnN?ocid=socialshare…,negative
2025-03-13T23:06:27.000Z,"“The 16 trading sessions it took for the S&P 500 to tumble by this magnitude from its Feb. 19 high marks the 7th-fastest correction in records going back to 1929, data compiled by Bloomberg show.”",neutral
