Timestamp,Tweet Content
2018-07-11T23:51:42.000Z,Where does the entire South Carolina delegation stand on Trump’s tariffs after hearing concerns from the S.C. Chamber of Commerce? We found out. All 9 members shared their position with us today: https://postandcourier.com/politics/war-over-trump-s-tariffs-breaking-out-between-sc-businesses/article_4513ab38-8527-11e8-bd78-d3e7f30872de.html… #scpol #scnews #tariff #politics
2018-07-11T22:05:09.000Z,Here's one possible scenario over the next few days after last nights break from Tariff fun and test of the month POC today. Failure indicates lower prices to come if no new high can be seen over the next week.  https://d.pr/i/SLNFtZ
2018-07-11T21:02:03.000Z,"After a four-session rally U.S stocks fell on Wednesday with further tariff escalation reigniting volatility. Earnings seasons is right around the corner, will stocks bounce back?

http://ow.ly/Un3I50hXwnA"
2018-07-11T23:00:15.000Z,"Vice President Mike Pence told the Cedar Rapids crowd that, on the heels of new tariff threats, President Donald Trump has promised to level the playing field so farmers ""will start winning again.""  https://dmreg.co/2LcVWsv"
2018-07-11T23:32:11.000Z,"Shanghai: China Shares Drop, Yuan Falls on New USA Tariff: Shanghai: China Shares Drop… https://goo.gl/fb/cWfmzz"
2018-07-11T22:36:00.000Z,"In a letter to 
@realDonaldTrump
, 
@SenJohnThune
, 
@SenatorRounds
 and @RepKristiNoem say South Dakota farmers and ranchers have lost hundreds of millions due to tariff talks, urge negotiations that spare ag industry"
2018-07-11T21:40:47.000Z,"Why must 
@JeffFlake
 force a vote on tariffs that results in an overwhelming 88-11 outcome? That's what happens when the majority leader is more partisan than the Senate as a whole. #nolabels #utpol 
@standuprepublic
 https://cnn.com/2018/07/11/politics/senate-trump-tariff-vote/index.html…"
2018-07-11T21:55:06.000Z,France warns against rushing into tariff cut to defuse tensions - https://invst.ly/7zfwu
2018-07-11T22:30:06.000Z,"Are intense #tariff strategies temporary, or are they the new normal? http://bit.ly/2Ld9wMQ via 
@RetailDive
 #China #TradeWar"
2018-07-11T22:00:00.000Z,"China denounced the United States’ latest threat to impose tariffs on an extra $200 billion worth of Chinese imports as “totally unacceptable” #trade hegemony and bullying, and vowed on Wednesday to fight back to protect its “core interests”. #tariff"
2018-07-11T23:53:20.000Z,Senate overwhelmingly rebukes Trump with tariff vote http://tinyurl.com/y7dw2oen  #JustPlainPolitics
2018-07-11T23:48:15.000Z,President Trump is remaking the global trade order without significant political resistance or penalty https://wapo.st/2u9S3OL
2018-07-11T21:58:56.000Z,Stocks skid as trade war worsens with new tariff threats http://j.mp/2KNgtrz
2018-07-11T21:23:26.000Z,China-U.S. trade talks grind to a halt https://bloom.bg/2udQAHh
2018-07-11T19:42:13.000Z,"The President imposed a 25% tariff (remember - a tax) on a laundry list of Chinese products bought by Americans. China responded by doing the same to many US goods bought in China,  including—you guessed it—soybeans."
2018-07-11T21:11:33.000Z,"AM Report: US #markets traded lower on Wednesday on heightened trade war concerns. Dow Jones fell by 250 points during the session #ausbiz 

https://commsec.com.au/content/dam/EN/ResearchNews/2018Reports/July/AMReport_120718_US-hit-by-tariff-issues.pdf…"
2018-07-11T22:30:23.000Z,"ARE YOU KIDDING ME??? There were 39 Republicans in 
@SenateGOP
 that voted on resolution to reign in POTUS tariff authority w/Jeff Flake stating“We have to rein in an abuse of presidential authority and restore Congress’ constitutional authority in this regard.” 
@POTUS
 #TrumpTrain"
2018-07-11T23:09:56.000Z,"We the people elected Trump to be President and make decisions for us  not the corrupt congress.

https://cnn.com/2018/07/11/politics/senate-trump-tariff-vote/index.html…"
2018-07-11T21:18:06.000Z,Tariff drama is just a sideshow to China’s slowing growth http://twib.in/l/gE84o56M6zya
2018-07-11T22:05:04.000Z,"#FromtheCenter: Trump’s Tariff Barrage Pushes China Fight to Point of No Return | 
@business
  http://ow.ly/zRTw30kU4yo #tariffs #China"
2018-07-11T23:00:17.000Z,The tariffs could take a notable toll on some local industries. http://ow.ly/Roao30kUALy
2018-07-11T23:02:39.000Z,New post (Senate overwhelmingly rebukes Trump with tariff vote) has been published on The IslamPoint - http://theislampoint.com/senate-overwhelmingly-rebukes-trump-with-tariff-vote/…
2018-07-11T21:42:26.000Z,"Even if the #WhiteHouse is using #tariffs as a negotiating tactic, the prospects for a constructive discussion with #China look dim. http://ow.ly/j1iB30kUz6b"
2018-07-11T23:31:01.000Z,"Finally our elected officials are showing some backbone against the wrecking ball in chief.

Senate overwhelmingly rebukes Trump with tariff vote

https://cnn.com/2018/07/11/politics/senate-trump-tariff-vote/index.html…"
2018-07-11T21:00:00.000Z,"Can #tariffs artificially inflate Chinese #rareearths prices to where they should be absent Chinese subsidization and other manipulation? Flat 10% tariff indicates this isn’t the precise goal, but it might help."
2018-07-11T21:21:51.000Z,"Trump's Steel Tariff Squeezes US Can Manufacturer http://dlvr.it/QbBZfL 
@VOANews"
2018-07-11T22:30:53.000Z,"U.S. Senate backs non-binding tariff measure, minor snub of Trump https://politicususa.com/2018/07/11/u-s-senate-backs-non-binding-tariff-measure-minor-snub-of-trump.html… via 
@politicususa"
2018-07-11T21:02:43.000Z,"In den deutschen Medien nicht wirklich reflektiert, aber wichtig. Hier tut sich etwas:
„Senate overwhelmingly rebukes Trump with tariff vote“
https://cnn.com/2018/07/11/politics/senate-trump-tariff-vote/index.html…
⁦
@CNN
⁩ ⁦
@SPIEGELONLINE
⁩ ⁦
@faznet
⁩ ⁦
@welt
⁩ ⁦
@SZ
⁩"
2018-07-11T21:05:05.000Z,Tariff drama is just a sideshow to China’s slowing growth https://on.ft.com/2KQbdn5
2018-07-11T22:48:37.000Z,"Made the case to me earlier that this at least gets them on the record because he thinks Senate eventually votes on a tariff bill. 

""It's tougher for them to vote no after voting yes on this."" 

(Also said that a ""binding vote"" would have failed today.)"
2018-07-11T23:07:01.000Z,China vows retaliation for $200 billion US tariff threat http://po.st/gydFzW
2018-07-11T21:46:00.000Z,"China slammed the U.S. threat to expand tariff hikes to imports including apples, fish sticks and French doors as a ""totally unacceptable"" escalation of their trade battle and vowed Wednesday to protect its ""core interests.""

https://mprnews.org/story/2018/07/11/us-vows-retaliation-for-latest-us-tariff-threat…"
2018-07-11T23:01:07.000Z,The Bank of Canada is raising its benchmark interest rate again in spite of the intensifying tariff war between the United States and its main trading partners. The central bank increased its key rate to 1.5 per cent from 1.25 per c http://…sPrivateWealthManagement.advisor.news/bank-canada-hisor.news/bank-canada-hikes-interest-rates/?c=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJub2RlX2lkIjoyNDIsInByZXZpZXciOmZhbHNlLCJjb21tX2lkIjo1ODU4MDYsImRlc3RfaWQiOjgwOTY0NH0.idVmonZVZrVGdS0FuKz8LrF9LkJAKdMwdGVIrPmAlok…
2018-07-11T23:23:00.000Z,"Protectionist EU? Here is the data on average tariff rates (2016), source: World Bank. 

EU = Green
US = Red"
2018-07-11T21:33:23.000Z,"China Can Hit U.S. Tech Where It Hurts in Tariff Response. ""China’s imports from the U.S. aren’t large enough to match Trump’s tariffs dollar for dollar, but the country has other levers it could use"". https://bloomberg.com/news/articles/2018-07-11/china-can-hit-u-s-tech-firms-where-it-hurts-in-tariff-response…"
2018-07-11T20:13:27.000Z,DTN Grain Close: Tariff Talk Nudges Markets to New Lows https://buff.ly/2m8MY4J
2018-07-11T21:07:47.000Z,Senate Sends Trump Message to Slow Down on Tariff Escalation | The U.S. Senate took President Donald Trump to task on trade but fell short of curtailing his power to impose tariffs.  In an 88-11 vote... | http://rocketnews.com/2018/07/senate-sends-trump-message-to-slow-down-on-tariff-escalation/…
2018-07-11T21:08:01.000Z,China Can Hit U.S. Tech Firms Where It Hurts in Tariff Response | President Donald Trump’s latest move to ratchet up tariffs on Chinese goods raises the specter that China could strike back by... | http://rocketnews.com/2018/07/china-can-hit-u-s-tech-firms-where-it-hurts-in-tariff-response/…
2018-07-11T20:45:01.000Z,"Making Money with Charles Payne
NATO showdown
US Tariff Battle
Chasing Fundamentals vs Chasing Fundamentals
Can America Be More Self-Sustained
@FordOConnell
 
@davidnelsoncfa
 
@marshacatron
 
@shelbyholliday
 
@IamJohnBurnett
 
@realDrGina
 
@Mduppler
 
@WallStreet_II 
@healybaum"
2018-07-11T22:52:51.000Z,#nonbindingresolution Senate overwhelmingly rebukes Trump with tariff vote - CNNPolitics https://cnn.com/2018/07/11/politics/senate-trump-tariff-vote/index.html…
2018-07-11T21:00:41.000Z,#NewCanadianTariffs American Twitter users will be charged a 30% tariff if they have a Canadian TC
2018-07-11T20:38:29.000Z,Brexit put too high a tariff so it couldn’t come home
2018-07-11T22:40:59.000Z,"Latest round of tariff threats hit commodities hard, with losses spanning crude oil to crops and metals https://bloom.bg/2ufFl0R  
@economics"
2018-07-11T22:39:16.000Z,"So if it’s so troubling 
@SenBobCorker
 why are you rubber stamping everything tRUmp does Even your Tariff “rebuke”is weak & doesn’t help the hemorrhaging of US jobs that’s already started to happen #RiddleMeThis"
2018-07-11T21:57:36.000Z,Latest $200bn US tariff proposal includes many Chinese chems http://dlvr.it/QbFTwJ
2018-07-11T21:27:02.000Z,200% tariff on taking Justin Bieber back  #NewCanadianTariffs
2018-07-11T20:58:01.000Z,HEADLINES: Stocks skid as trade war worsens with new tariff threats https://talk1370.radio.com/articles/stocks-skid-trade-war-worsens-new-tariff-threats-0…
2018-07-11T21:50:20.000Z," Wall Street opens lower as tariff worries weigh

https://hedgeaccordingly.com/2018/07/wall-street-opens-lower-as-tariff-worries-weigh/… 

#wallst Article Published on July 2, 2018@8:36am"
2018-07-11T23:57:45.000Z,China vows retaliation for latest U.S. tariff threat | CBC News https://cbc.ca/news/world/china-us-tariffs-trade-war-1.4741918…
2018-07-11T22:00:19.000Z,"By Aug. 30, the White House will be ready to impose 10% tariffs on $200 billion of Chinese-made products, ranging from clothing to television parts to refrigerators. #trump #tariff #trade http://farmfutures.com/trade/trump-may-impose-more-tariffs-china…"
2018-07-11T22:31:57.000Z,Not mentioned by the WSJ is that before China threatened a 40% retaliatory auto tariff it already imposed 25%. https://wsj.com/articles/trade-dispute-threatens-exports-of-american-made-cars-1531215001?mod=article_inline…
2018-07-11T20:20:50.000Z,"Senate overwhelmingly rebukes Trump with tariff vote 
@CNNPolitics
 https://cnn.it/2uo9lqM"
2018-07-11T23:52:14.000Z,Asian shares poised for mixed open in the wake of US tariff announcement https://finance.yahoo.com/m/0ba865da-70f3-3a52-847a-0b02aa29ae7a/asian-shares-poised-for-mixed.html?.tsrc=applewf…
2018-07-11T22:44:47.000Z,Interesting comment on the tariff situation - and very inaccurate.
2018-07-11T22:11:53.000Z,China vows retaliation as U.S. ups trade war ante with $200 billion #Tariff threat.  #Trump #Tradewars are out of control.  #US already suffering.  https://nbcnews.com/news/world/china-vows-retaliation-u-s-ups-trade-war-ante-threatens-n890466…
2018-07-11T22:34:00.000Z,Tariff talk already hurting farmers https://buff.ly/2N8WnF9
2018-07-11T22:24:02.000Z,China vows retaliation for $200 billion U.S. tariff threat  http://telegraphherald.com/news/national_world/article_ecc8700a-1b66-52e0-9ae8-b0af644e2fec.html#utm_campaign=blox&utm_source=twitter&utm_medium=social…
2018-07-11T21:43:26.000Z,"The opposite of ""globalism"" is ""nationalism"" and/or ""isolationism,"" so it makes as much sense as me saying, ""I identify as an 'isolationist' because I believe in creating tariff-free trading partners and international conglomerates who have factories in both countries."" #dolezal https://x.com/markmoller/status/1017158651017035776…"
2018-07-11T23:29:02.000Z,"For the second day in a row, the U.S. Senate pushed back on Trump, showing stiff resistance to his key policy decisions on tariffs and NATO http://bit.ly/2JgHEFE"
2018-07-11T22:33:04.000Z,"U.S. Senate backs non-binding tariff measure, minor snub of Trump http://dlvr.it/QbFdDv"
2018-07-11T21:23:48.000Z,"Stocks skid as trade war worsens with new tariff threats http://web.archive.org/web/20180711212317/https://www.washingtonpost.com/business/stocks-tumble-as-asia-braces-for-more-us-tariffs-on-china/2018/07/11/72d119bc-84c2-11e8-9e06-4db52ac42e05_story.html… 
@AP
 $SPX"
2018-07-11T23:41:28.000Z,"Trump's tariff barrage pushes China fight to the point of no return https://bloomberg.com/news/articles/2018-07-11/trump-s-tariff-barrage-pushes-china-fight-to-point-of-no-return… via 
@bpolitics"
2018-07-11T22:27:49.000Z,"You have to hand it to the GOP Senators when it comes to non-binding resolutions. Senate overwhelmingly rebukes Trump with tariff vote
https://cnn.com/2018/07/11/politics/senate-trump-tariff-vote/index.html…"
2018-07-11T21:22:15.000Z,China vows retaliation for $200 billion US tariff threat https://trib.al/fzbvpOl
2018-07-11T21:06:45.000Z,"After Trump's new tariff threat, China may either have to blink or widen the trade war
@karenhunter
  #KarenRebels http://KarenHunterShow.com  
@SXMUrbanView
  ch.126  866-801-TALK

http://latimes.com/business/la-fi-trump-china-tariffs-20180711-story.html…"
2018-07-11T23:01:35.000Z,"China slammed the Trump administration's threat to expand tariff hikes to imports including apples, fish sticks and French doors as a “totally unacceptable” escalation of their trade battle and vowed to protect its “core interests.” (AP)"
2018-07-11T22:28:00.000Z,#TradeWar Journalists: just bec #China’s imports fr US < #US goods imports fr China doesn’t mean China can’t easily  offset tariffs. Options: 1. Higher tariff rates/$ 2. Service tariffs 3. Crackdowns on misinvoicing 4. Reduce demand for $US assets/ sell forward
2018-07-11T23:46:52.000Z,"“Legislation limiting Trump’s power would face dim prospects in the House... Ways & Means Chairman... a Texas Republican said... in the ‘long term’ he wants to examine national-security tariff powers, but for now he is working to ease the ability to seek exclusions from tariffs.”"
2018-07-11T23:21:00.000Z,All this would be proceeding much better if Trump had lined up other countries as allies vs. China. But no.   https://bloomberg.com/news/articles/2018-07-11/u-s-china-trade-talks-said-to-stall-as-tariff-dispute-escalates…
2018-07-11T21:06:04.000Z,"Senate approves symbolic criticism of Trump’s tariffs following failed efforts to block them
@karenhunter
  #KarenRebels http://KarenHunterShow.com  
@SXMUrbanView
  ch.126  866-801-TALK

https://washingtonpost.com/business/economy/in-symbolic-rebuke-senate-votes-to-seek-congressional-role-in-president-trumps-tariff-decisions/2018/07/11/def7d556-851a-11e8-8553-a3ce89036c78_story.html?utm_term=.d6340a5a55eb…"
2018-07-11T21:39:05.000Z,"US Senate overwhelmingly rebukes Trump with tariff vote
https://resetera.com/threads/54778"
2018-07-11T21:04:25.000Z,"Meanwhile, high-level trade talks between the US and China have ground to a halt... https://bloomberg.com/news/articles/2018-07-11/u-s-china-trade-talks-said-to-stall-as-tariff-dispute-escalates…"
2018-07-11T20:55:09.000Z,He just hit black Women in the gut he put a tariff on human hair. I told y’all bundles were going to be under attack
2018-07-11T21:07:20.000Z,Senate overwhelmingly rebukes Trump with tariff vote - CNNPolitics https://cnn.com/2018/07/11/politics/senate-trump-tariff-vote/index.htmlthe… GOP-controlled Congress appears reluctant to take more concrete action checking Trump's authority
2018-07-11T21:35:49.000Z,"Wall Street snaps 4-day winning streak on trade tariff threat and falling oil prices. http://ow.ly/eF8630kUyLI 
@ReutersMoney
 @GerberKawasaki"
2018-07-11T21:13:08.000Z,Tariff drama is just a sideshow to China’s slowing growth https://ift.tt/2KYUSMh
2018-07-11T23:45:17.000Z,"THIS is a great idea Trump's zero-tariff solution https://washingtontimes.com/news/2018/jul/8/trumps-zero-tariff-solution/… via 
@washtimes"
2018-07-11T21:30:25.000Z,China vows retaliation for $200 billion US tariff threat https://ift.tt/2KMgBYi
2018-07-11T23:18:11.000Z,"Good.

Senate overwhelmingly rebukes Trump with tariff vote - CNNPolitics https://cnn.com/2018/07/11/politics/senate-trump-tariff-vote/index.html…"
2018-07-11T21:36:33.000Z,"KPMG warns of fallout as tariff tensions rise https://trib.al/xsQsFiU by 
@GlendaKorporaal
 + 
@PDGarvey
 #ausecon #trade"
2018-07-11T23:25:33.000Z,"Big question now is which result trade war will cause first: 
1) Tariff-driven inflation as imported goods prices rise, or
2) Sentiment-driven recession as chaos makes business planning impossible. 
I'm betting on 2."
2018-07-11T21:55:00.000Z,"On the quickly escalating trade war, 
@KennedyCSIS
 warns, “China is showing no signs of backing down and instead looks like it is preparing for a drawn out conflict. China has a million and one ways to retaliate.” 
@bloomberg
 http://bloom.bg/2mcnnYx"
2018-07-11T23:26:50.000Z,"And because our trade team isn’t nearly busy enough, 
@amayeda
 and 
@jendeben
 took a few minutes out for radio today.  https://bloomberg.com/news/audio/2018-07-11/trade-war-escalates-amid-plans-for-more-tariffs-audio… https://bloomberg.com/news/articles/2018-07-11/u-s-china-trade-talks-said-to-stall-as-tariff-dispute-escalates…"
2018-07-11T21:47:37.000Z,"Senate overwhelmingly rebukes Trump with tariff vote

https://cnn.com/2018/07/11/politics/senate-trump-tariff-vote/index.html…"
2018-07-11T23:11:40.000Z,"#Trump's tariff barrage pushes #China fight to the point of no return https://bloomberg.com/news/articles/2018-07-11/trump-s-tariff-barrage-pushes-china-fight-to-point-of-no-return… via 
@bpolitics"
2018-07-11T22:56:07.000Z,Flake drops opposition to Trump's judges after tariff votes http://dlvr.it/QbFjXf
2018-07-11T22:32:18.000Z,Senate overwhelmingly rebukes Trump with tariff vote https://cnn.com/2018/07/11/politics/senate-trump-tariff-vote/index.html…
2018-07-11T22:17:43.000Z,"Shanghai: China Shares Drop, Yuan Falls on New USA Tariff - Live Trading News http://bit.ly/2ma6aiH via 
@livetradingnews"
